booking_id,worker_id,service_category,skill_name,quantity,scheduled_hour,day_of_week,worker_category,experience_years,certifications_count,has_certifications,is_verified,distance_km,worker_skill_price,worker_skill_price_type,platform_tenure_days,successful_completion
B00036,W00960,Painter,Exterior Painting,6,17,0,Painter,3.0,1,1,0,5.38,542.82,per_hour,1672,1
B00036,W00005,Painter,Exterior Painting,6,17,0,Painter,10.6,0,0,0,11.76,467.87,per_day,517,0
B00037,W00855,Carpenter,Furniture Repair,5,21,1,Carpenter,7.2,1,1,1,2.29,794.53,fixed,972,1
B00037,W00617,Carpenter,Furniture Repair,5,21,1,Carpenter,6.6,1,1,1,9.2,731.82,per_day,772,1
B00037,W00971,Carpenter,Furniture Repair,5,21,1,Carpenter,1.1,3,1,0,9.39,486.73,per_visit,733,0
B00037,W00660,Carpenter,Furniture Repair,5,21,1,Carpenter,5.5,1,1,0,7.74,363.16,fixed,1061,0
B00037,W00566,Carpenter,Furniture Repair,5,21,1,Carpenter,3.4,1,1,1,2.59,432.49,per_visit,2400,0
B00037,W00309,Carpenter,Furniture Repair,5,21,1,Carpenter,10.8,0,0,1,9.47,611.66,fixed,1113,0
B00037,W00814,Carpenter,Furniture Repair,5,21,1,Carpenter,3.5,0,0,0,2.74,519.8,per_hour,376,1
B00038,W00098,Driver,Outstation Driving,5,5,0,Driver,8.8,2,1,1,11.59,426.09,per_visit,2502,0
B00038,W00223,Driver,Outstation Driving,5,5,0,Driver,6.7,0,0,1,1.09,425.35,per_visit,434,1
B00038,W00711,Driver,Outstation Driving,5,5,0,Driver,2.9,1,1,0,5.69,419.65,fixed,2045,0
B00038,W00423,Driver,Outstation Driving,5,5,0,Driver,8.1,1,1,1,9.95,479.93,per_visit,2475,1
B00038,W00312,Driver,Outstation Driving,5,5,0,Driver,5.5,0,0,0,1.19,589.5,fixed,2132,1
B00038,W00318,Driver,Outstation Driving,5,5,0,Driver,5.6,0,0,0,0.99,390.77,per_hour,290,0
B00038,W00402,Driver,Outstation Driving,5,5,0,Driver,4.8,3,1,0,12.6,355.36,per_day,2542,1
B00039,W00832,Carpenter,Furniture Assembly,1,9,3,Carpenter,5.4,2,1,0,9.06,360.62,per_visit,2740,1
B00039,W00239,Carpenter,Furniture Assembly,1,9,3,Carpenter,2.9,1,1,1,3.35,582.56,fixed,737,1
B00039,W00632,Carpenter,Furniture Assembly,1,9,3,Carpenter,3.6,1,1,1,4.61,383.76,per_day,742,1
B00039,W00573,Carpenter,Furniture Assembly,1,9,3,Carpenter,1.7,0,0,0,8.43,810.88,per_hour,435,0
B00039,W00096,Carpenter,Furniture Assembly,1,9,3,Carpenter,2.1,1,1,1,5.57,631.47,fixed,1982,0
B00039,W00032,Carpenter,Furniture Assembly,1,9,3,Carpenter,5.9,2,1,1,7.78,599.83,per_day,810,1
B00040,W00878,Driver,Local Driving,5,8,2,Driver,10.2,1,1,1,17.26,454.65,per_hour,2664,0
B00040,W00714,Driver,Local Driving,5,8,2,Driver,15.3,1,1,1,2.15,476.17,per_visit,1054,0
B00040,W00587,Driver,Local Driving,5,8,2,Driver,7.4,1,1,0,4.83,378.39,per_hour,1890,0
B00040,W00711,Driver,Local Driving,5,8,2,Driver,2.9,1,1,0,4.62,394.98,per_visit,2045,0
B00040,W00122,Driver,Local Driving,5,8,2,Driver,3.1,1,1,0,4.18,326.04,per_day,1138,1
B00040,W00463,Driver,Local Driving,5,8,2,Driver,3.3,1,1,1,1.75,382.33,per_hour,327,0
B00040,W00042,Driver,Local Driving,5,8,2,Driver,3.6,1,1,1,11.18,370.43,fixed,2397,1
B00041,W00248,Painter,Wall Painting,4,2,6,Painter,9.3,0,0,1,12.41,467.67,per_hour,2050,1
B00041,W00201,Painter,Wall Painting,4,2,6,Painter,2.6,3,1,1,14.4,603.73,per_visit,1010,1
B00041,W00030,Painter,Wall Painting,4,2,6,Painter,3.5,1,1,0,3.06,324.03,per_day,2016,0
B00041,W00199,Painter,Wall Painting,4,2,6,Painter,7.9,0,0,1,5.0,485.26,per_visit,2214,0
B00041,W00624,Painter,Wall Painting,4,2,6,Painter,3.6,1,1,1,6.84,670.48,per_hour,949,1
B00041,W00957,Painter,Wall Painting,4,2,6,Painter,1.7,1,1,0,4.21,432.97,fixed,1166,0
B00041,W00795,Painter,Wall Painting,4,2,6,Painter,7.2,1,1,1,4.87,474.39,per_hour,1557,1
B00042,W00665,Gardener,Lawn Maintenance,4,8,1,Gardener,7.0,1,1,1,3.97,426.89,per_hour,2503,1
B00042,W00980,Gardener,Lawn Maintenance,4,8,1,Gardener,0.9,0,0,1,5.61,472.73,per_hour,282,1
B00042,W00915,Gardener,Lawn Maintenance,4,8,1,Gardener,11.6,2,1,0,15.14,428.1,fixed,2670,1
B00042,W00245,Gardener,Lawn Maintenance,4,8,1,Gardener,2.9,0,0,1,1.73,284.04,fixed,942,0
B00042,W00956,Gardener,Lawn Maintenance,4,8,1,Gardener,6.6,3,1,0,11.66,356.52,fixed,1926,1
B00042,W00123,Gardener,Lawn Maintenance,4,8,1,Gardener,8.2,2,1,1,4.11,342.98,per_day,2594,1
B00042,W00819,Gardener,Lawn Maintenance,4,8,1,Gardener,3.8,0,0,1,4.23,418.39,per_day,1286,0
B00043,W00436,Electrician,Wiring Repair,3,11,2,Electrician,5.5,0,0,1,7.1,402.84,per_hour,1436,1
B00043,W00703,Electrician,Wiring Repair,3,11,2,Electrician,7.5,1,1,1,4.97,322.76,per_hour,2221,1
B00043,W00083,Electrician,Wiring Repair,3,11,2,Electrician,1.3,4,1,1,12.7,457.86,per_day,894,0
B00043,W00778,Electrician,Wiring Repair,3,11,2,Electrician,1.8,1,1,0,1.7,536.28,per_visit,2576,0
B00043,W00912,Electrician,Wiring Repair,3,11,2,Electrician,13.3,0,0,1,16.42,686.13,per_visit,1889,0
B00043,W00761,Electrician,Wiring Repair,3,11,2,Electrician,0.3,2,1,0,7.96,616.2,per_day,245,1
B00043,W00522,Electrician,Wiring Repair,3,11,2,Electrician,6.2,1,1,1,7.72,483.59,fixed,694,1
B00044,W00036,Plumber,Tap Repair,2,8,4,Plumber,9.8,2,1,0,3.92,528.28,per_hour,172,1
B00044,W00830,Plumber,Tap Repair,2,8,4,Plumber,3.7,1,1,1,11.05,378.19,per_hour,2634,0
B00044,W00540,Plumber,Tap Repair,2,8,4,Plumber,8.6,1,1,0,8.07,437.01,per_visit,2901,0
B00044,W00659,Plumber,Tap Repair,2,8,4,Plumber,12.4,1,1,0,7.45,366.34,per_visit,2728,0
B00044,W00580,Plumber,Tap Repair,2,8,4,Plumber,11.1,1,1,1,6.66,411.84,fixed,2885,0
B00044,W00150,Plumber,Tap Repair,2,8,4,Plumber,6.5,0,0,0,1.7,346.9,fixed,894,0
B00045,W00486,Carpenter,Door Repair,5,19,2,Carpenter,9.2,1,1,1,12.31,733.84,per_visit,2212,1
B00045,W00660,Carpenter,Door Repair,5,19,2,Carpenter,5.5,1,1,0,10.28,487.56,per_hour,1061,0
B00045,W00646,Carpenter,Door Repair,5,19,2,Carpenter,1.5,1,1,1,5.07,494.99,fixed,2454,1
B00045,W00748,Carpenter,Door Repair,5,19,2,Carpenter,3.9,2,1,0,6.13,446.12,per_visit,1729,0
B00045,W00321,Carpenter,Door Repair,5,19,2,Carpenter,0.8,0,0,1,1.32,436.37,fixed,2590,0
B00045,W00855,Carpenter,Door Repair,5,19,2,Carpenter,7.2,1,1,1,2.52,727.53,per_visit,972,0
B00045,W00346,Carpenter,Door Repair,5,19,2,Carpenter,9.0,3,1,1,3.76,538.0,per_hour,369,1
B00046,W00108,Gardener,Garden Maintenance,5,19,6,Gardener,0.5,0,0,1,14.72,397.24,per_day,1562,0
B00046,W00985,Gardener,Garden Maintenance,5,19,6,Gardener,7.3,1,1,1,0.46,459.95,per_hour,628,1
B00046,W00311,Gardener,Garden Maintenance,5,19,6,Gardener,11.8,0,0,0,9.52,306.2,per_day,2082,0
B00046,W00956,Gardener,Garden Maintenance,5,19,6,Gardener,6.6,3,1,0,4.5,494.68,per_visit,1926,0
B00046,W00192,Gardener,Garden Maintenance,5,19,6,Gardener,2.0,0,0,1,2.55,373.73,per_day,2484,1
B00046,W00468,Gardener,Garden Maintenance,5,19,6,Gardener,3.2,1,1,0,2.83,367.08,fixed,158,1
B00046,W00616,Gardener,Garden Maintenance,5,19,6,Gardener,6.9,1,1,1,3.63,264.33,per_day,2636,0
B00047,W00777,Painter,Exterior Painting,3,13,5,Painter,4.2,1,1,1,12.44,462.68,per_hour,314,0
B00047,W00354,Painter,Exterior Painting,3,13,5,Painter,21.7,2,1,1,8.18,818.21,fixed,2725,0
B00047,W00809,Painter,Exterior Painting,3,13,5,Painter,6.6,0,0,1,10.08,460.45,per_day,343,0
B00047,W00998,Painter,Exterior Painting,3,13,5,Painter,4.2,0,0,1,7.86,442.22,per_visit,31,0
B00047,W00199,Painter,Exterior Painting,3,13,5,Painter,7.9,0,0,1,3.19,545.85,per_day,2214,0
B00047,W00091,Painter,Exterior Painting,3,13,5,Painter,5.2,1,1,1,4.21,382.21,per_hour,2847,1
B00048,W00098,Driver,Local Driving,5,2,0,Driver,8.8,2,1,1,5.09,398.29,per_visit,2502,0
B00048,W00049,Driver,Local Driving,5,2,0,Driver,14.9,1,1,1,13.07,559.44,per_visit,2470,1
B00048,W00827,Driver,Local Driving,5,2,0,Driver,4.5,2,1,1,3.87,327.87,fixed,2748,0
B00048,W00312,Driver,Local Driving,5,2,0,Driver,5.5,0,0,0,17.2,430.22,per_visit,2132,0
B00048,W00742,Driver,Local Driving,5,2,0,Driver,2.0,0,0,1,2.65,457.14,per_day,2073,1
B00048,W00089,Driver,Local Driving,5,2,0,Driver,5.2,2,1,1,3.08,471.05,per_visit,2979,1
B00048,W00859,Driver,Local Driving,5,2,0,Driver,24.2,0,0,0,6.01,615.27,fixed,2158,0
B00049,W00070,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,6.9,0,0,1,1.82,217.28,per_hour,632,0
B00049,W00420,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,1.5,0,0,1,2.06,319.18,per_day,2023,1
B00049,W00612,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,1.9,2,1,1,6.02,338.68,per_visit,2464,1
B00049,W00335,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,16.9,1,1,1,4.56,410.47,per_visit,2366,1
B00049,W00833,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,8.5,1,1,1,11.85,366.37,per_hour,544,0
B00049,W00114,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,5.7,1,1,0,6.84,203.4,per_hour,1747,0
B00049,W00222,Cleaner,Bathroom Cleaning,6,17,6,Cleaner,5.6,0,0,1,6.98,347.53,per_visit,2663,0
B00050,W00728,Plumber,Tap Repair,5,23,0,Plumber,4.0,1,1,0,5.3,444.67,per_day,2011,0
B00050,W00678,Plumber,Tap Repair,5,23,0,Plumber,13.3,0,0,1,2.12,607.37,per_hour,947,1
B00050,W00790,Plumber,Tap Repair,5,23,0,Plumber,13.1,0,0,1,13.12,478.05,fixed,204,0
B00050,W00465,Plumber,Tap Repair,5,23,0,Plumber,6.9,0,0,1,8.62,533.59,per_hour,2885,0
B00050,W00218,Plumber,Tap Repair,5,23,0,Plumber,5.3,0,0,1,8.44,543.48,per_day,917,0
B00050,W00659,Plumber,Tap Repair,5,23,0,Plumber,12.4,1,1,0,0.56,366.34,per_visit,2728,0
B00050,W00562,Plumber,Tap Repair,5,23,0,Plumber,14.3,2,1,1,3.17,363.05,per_hour,111,1
B00051,W00149,Caregiver,Home Assistance,6,15,2,Caregiver,7.0,1,1,0,4.06,434.69,per_day,47,1
B00051,W00885,Caregiver,Home Assistance,6,15,2,Caregiver,13.8,2,1,1,7.25,339.76,fixed,2776,1
B00051,W00545,Caregiver,Home Assistance,6,15,2,Caregiver,4.7,0,0,0,11.18,384.5,per_day,1621,0
B00051,W00135,Caregiver,Home Assistance,6,15,2,Caregiver,6.8,1,1,1,0.97,629.77,fixed,2892,0
B00051,W00963,Caregiver,Home Assistance,6,15,2,Caregiver,3.0,0,0,0,2.4,406.6,per_day,1656,1
B00051,W00690,Caregiver,Home Assistance,6,15,2,Caregiver,16.4,0,0,1,2.92,293.56,per_visit,744,1
B00052,W00140,Painter,Wall Painting,2,7,1,Painter,14.9,0,0,1,4.9,561.71,per_hour,1651,1
B00052,W00756,Painter,Wall Painting,2,7,1,Painter,4.0,0,0,1,1.47,466.94,per_day,2588,1
B00052,W00634,Painter,Wall Painting,2,7,1,Painter,6.0,1,1,0,2.6,514.1,per_day,1199,1
B00052,W00496,Painter,Wall Painting,2,7,1,Painter,3.5,0,0,1,9.11,409.27,per_visit,411,0
B00052,W00585,Painter,Wall Painting,2,7,1,Painter,8.2,4,1,1,4.56,474.22,per_hour,1670,1
B00052,W00576,Painter,Wall Painting,2,7,1,Painter,4.5,2,1,1,4.57,590.54,per_day,898,0
B00052,W00795,Painter,Wall Painting,2,7,1,Painter,7.2,1,1,1,2.94,474.39,per_hour,1557,0
B00053,W00157,Electrician,Electrical Installation,1,14,1,Electrician,1.2,2,1,1,7.74,377.0,fixed,1787,1
B00053,W00501,Electrician,Electrical Installation,1,14,1,Electrician,2.6,0,0,1,8.87,355.03,per_visit,1687,1
B00053,W00041,Electrician,Electrical Installation,1,14,1,Electrician,8.5,3,1,0,3.59,451.97,fixed,399,1
B00053,W00168,Electrician,Electrical Installation,1,14,1,Electrician,4.9,2,1,1,4.91,377.56,per_hour,1623,1
B00053,W00834,Electrician,Electrical Installation,1,14,1,Electrician,9.4,1,1,0,14.54,651.29,per_hour,875,0
B00053,W00703,Electrician,Electrical Installation,1,14,1,Electrician,7.5,1,1,1,3.83,468.93,per_visit,2221,0
B00053,W00532,Electrician,Electrical Installation,1,14,1,Electrician,2.5,3,1,1,3.85,559.22,per_day,804,0
B00054,W00626,Carpenter,Furniture Assembly,2,7,6,Carpenter,12.1,1,1,1,3.12,617.44,per_day,770,1
B00054,W00292,Carpenter,Furniture Assembly,2,7,6,Carpenter,5.8,0,0,1,11.48,449.73,per_visit,1094,0
B00054,W00419,Carpenter,Furniture Assembly,2,7,6,Carpenter,12.7,1,1,0,2.76,647.32,per_hour,1189,1
B00054,W00952,Carpenter,Furniture Assembly,2,7,6,Carpenter,10.2,1,1,1,1.2,517.42,per_visit,223,0
B00054,W00607,Carpenter,Furniture Assembly,2,7,6,Carpenter,0.6,1,1,1,11.92,458.47,per_hour,953,0
B00054,W00271,Carpenter,Furniture Assembly,2,7,6,Carpenter,6.7,2,1,1,12.09,399.36,per_visit,698,1
B00054,W00450,Carpenter,Furniture Assembly,2,7,6,Carpenter,3.1,1,1,1,2.75,534.49,fixed,2671,1
B00055,W00836,Driver,Personal Driving,6,17,4,Driver,23.5,1,1,1,1.66,418.45,fixed,683,0
B00055,W00711,Driver,Personal Driving,6,17,4,Driver,2.9,1,1,0,16.41,251.8,per_day,2045,0
B00055,W00714,Driver,Personal Driving,6,17,4,Driver,15.3,1,1,1,3.42,475.78,per_day,1054,1
B00055,W00557,Driver,Personal Driving,6,17,4,Driver,7.1,0,0,1,5.07,259.71,per_hour,2884,1
B00055,W00603,Driver,Personal Driving,6,17,4,Driver,0.5,0,0,1,3.29,280.44,per_visit,442,1
B00055,W00461,Driver,Personal Driving,6,17,4,Driver,24.7,2,1,1,1.43,429.21,per_visit,2546,1
B00056,W00452,Technician,Refrigerator Repair,3,10,0,Technician,9.3,2,1,1,4.2,475.27,per_hour,2826,1
B00056,W00286,Technician,Refrigerator Repair,3,10,0,Technician,7.3,0,0,0,2.71,478.89,per_day,2798,0
B00056,W00202,Technician,Refrigerator Repair,3,10,0,Technician,14.9,1,1,0,14.43,629.5,per_visit,221,0
B00056,W00640,Technician,Refrigerator Repair,3,10,0,Technician,8.3,2,1,0,8.7,309.36,per_visit,2088,0
B00056,W00511,Technician,Refrigerator Repair,3,10,0,Technician,7.8,3,1,1,16.54,534.94,per_day,1651,1
B00056,W00579,Technician,Refrigerator Repair,3,10,0,Technician,8.8,1,1,1,8.23,371.23,per_hour,2167,1
B00056,W00642,Technician,Refrigerator Repair,3,10,0,Technician,16.8,3,1,1,2.56,675.57,fixed,1795,1
B00057,W00596,Caregiver,Patient Care,2,3,0,Caregiver,4.4,2,1,1,6.1,439.5,fixed,2611,0
B00057,W00551,Caregiver,Patient Care,2,3,0,Caregiver,14.0,0,0,0,17.36,301.53,per_hour,915,0
B00057,W00643,Caregiver,Patient Care,2,3,0,Caregiver,7.2,0,0,0,2.73,397.89,per_day,2403,0
B00057,W00725,Caregiver,Patient Care,2,3,0,Caregiver,2.8,2,1,1,5.36,378.52,fixed,1848,1
B00057,W00101,Caregiver,Patient Care,2,3,0,Caregiver,14.9,4,1,1,6.9,625.82,per_visit,1760,1
B00057,W00741,Caregiver,Patient Care,2,3,0,Caregiver,3.6,1,1,1,1.34,500.88,per_hour,1462,1
B00058,W00903,Electrician,Electrical Installation,1,16,4,Electrician,9.0,0,0,0,6.31,472.12,per_visit,1289,1
B00058,W00467,Electrician,Electrical Installation,1,16,4,Electrician,16.2,0,0,1,7.0,512.78,fixed,1296,1
B00058,W00604,Electrician,Electrical Installation,1,16,4,Electrician,21.1,0,0,1,2.22,686.53,per_day,2248,1
B00058,W00074,Electrician,Electrical Installation,1,16,4,Electrician,0.5,2,1,1,3.24,490.63,per_visit,2405,0
B00058,W00752,Electrician,Electrical Installation,1,16,4,Electrician,10.3,1,1,1,0.94,568.98,per_day,1755,1
B00058,W00769,Electrician,Electrical Installation,1,16,4,Electrician,3.6,1,1,0,4.05,439.77,per_day,458,0
B00058,W00532,Electrician,Electrical Installation,1,16,4,Electrician,2.5,3,1,1,7.48,559.22,per_day,804,0
B00059,W00402,Driver,Personal Driving,2,21,1,Driver,4.8,3,1,0,8.93,422.9,per_visit,2542,0
B00059,W00666,Driver,Personal Driving,2,21,1,Driver,9.0,1,1,0,1.19,346.1,per_visit,165,1
B00059,W00813,Driver,Personal Driving,2,21,1,Driver,5.0,2,1,1,1.55,321.77,per_day,2188,0
B00059,W00423,Driver,Personal Driving,2,21,1,Driver,8.1,1,1,1,2.31,442.23,per_visit,2475,1
B00059,W00906,Driver,Personal Driving,2,21,1,Driver,0.6,0,0,1,11.66,272.1,per_day,573,0
B00059,W00391,Driver,Personal Driving,2,21,1,Driver,10.1,1,1,1,11.55,377.9,fixed,768,1
B00059,W00312,Driver,Personal Driving,2,21,1,Driver,5.5,0,0,0,19.6,388.11,per_visit,2132,0
B00060,W00893,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,4.5,0,0,1,7.28,394.99,per_visit,2388,1
B00060,W00807,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,9.8,0,0,0,10.64,148.14,per_visit,411,0
B00060,W00031,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,3.4,1,1,0,6.9,268.51,per_hour,1554,0
B00060,W00222,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,5.6,0,0,1,3.49,304.32,per_visit,2663,1
B00060,W00897,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,15.3,2,1,1,7.35,493.3,per_visit,1784,0
B00060,W00011,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,12.2,0,0,1,1.86,242.2,per_visit,1046,1
B00060,W00549,Cleaner,Kitchen Cleaning,6,18,5,Cleaner,8.0,1,1,1,6.96,562.7,fixed,2108,0
B00061,W00017,Cleaner,Home Cleaning,4,10,3,Cleaner,6.3,1,1,0,1.25,343.27,per_day,1937,1
B00061,W00940,Cleaner,Home Cleaning,4,10,3,Cleaner,3.2,1,1,0,2.27,350.34,per_visit,227,0
B00061,W00020,Cleaner,Home Cleaning,4,10,3,Cleaner,18.3,0,0,1,5.38,262.1,per_visit,1281,1
B00061,W00905,Cleaner,Home Cleaning,4,10,3,Cleaner,0.5,0,0,0,0.75,225.64,per_day,112,0
B00061,W00644,Cleaner,Home Cleaning,4,10,3,Cleaner,3.0,2,1,1,1.63,264.82,per_hour,468,1
B00061,W00330,Cleaner,Home Cleaning,4,10,3,Cleaner,5.0,1,1,1,11.7,266.69,fixed,2221,1
B00062,W00257,Driver,Outstation Driving,2,20,6,Driver,7.4,0,0,0,1.61,434.72,fixed,176,1
B00062,W00402,Driver,Outstation Driving,2,20,6,Driver,4.8,3,1,0,8.62,355.36,per_day,2542,1
B00062,W00422,Driver,Outstation Driving,2,20,6,Driver,2.7,4,1,1,18.96,362.09,per_hour,916,0
B00062,W00378,Driver,Outstation Driving,2,20,6,Driver,4.4,0,0,1,1.49,363.02,per_day,2272,1
B00062,W00774,Driver,Outstation Driving,2,20,6,Driver,30.0,1,1,1,9.47,400.8,per_visit,2567,1
B00062,W00212,Driver,Outstation Driving,2,20,6,Driver,7.1,2,1,0,5.39,563.58,per_hour,1962,1
B00062,W00089,Driver,Outstation Driving,2,20,6,Driver,5.2,2,1,1,4.66,532.4,per_hour,2979,0
B00063,W00913,Painter,Furniture Painting,2,20,0,Painter,16.9,0,0,1,3.31,680.59,per_visit,1972,1
B00063,W00738,Painter,Furniture Painting,2,20,0,Painter,4.3,0,0,1,4.23,503.18,per_visit,1465,0
B00063,W00576,Painter,Furniture Painting,2,20,0,Painter,4.5,2,1,1,2.94,482.96,fixed,898,1
B00063,W00487,Painter,Furniture Painting,2,20,0,Painter,6.9,0,0,1,25.58,319.75,per_visit,2975,1
B00063,W00758,Painter,Furniture Painting,2,20,0,Painter,3.5,1,1,1,7.6,389.59,per_hour,2462,0
B00063,W00765,Painter,Furniture Painting,2,20,0,Painter,11.0,1,1,0,4.99,458.79,per_day,1678,1
B00063,W00407,Painter,Furniture Painting,2,20,0,Painter,0.8,2,1,1,1.94,495.91,fixed,1377,0
B00064,W00969,Technician,Refrigerator Repair,4,12,5,Technician,4.9,1,1,1,4.58,512.79,per_day,2653,1
B00064,W00355,Technician,Refrigerator Repair,4,12,5,Technician,3.1,0,0,1,13.2,617.79,fixed,1571,0
B00064,W00325,Technician,Refrigerator Repair,4,12,5,Technician,6.9,1,1,0,10.53,575.58,per_day,417,0
B00064,W00914,Technician,Refrigerator Repair,4,12,5,Technician,0.8,0,0,0,11.83,525.43,per_visit,1092,0
B00064,W00220,Technician,Refrigerator Repair,4,12,5,Technician,5.9,2,1,0,5.0,330.37,per_hour,848,1
B00064,W00965,Technician,Refrigerator Repair,4,12,5,Technician,5.0,0,0,0,4.11,488.3,fixed,832,0
B00064,W00684,Technician,Refrigerator Repair,4,12,5,Technician,7.9,1,1,1,8.33,628.17,per_hour,1508,1
B00065,W00385,Plumber,Plumbing Repair,1,15,4,Plumber,6.5,2,1,1,11.93,488.9,per_visit,1538,1
B00065,W00117,Plumber,Plumbing Repair,1,15,4,Plumber,5.7,0,0,1,16.18,566.64,per_hour,1172,1
B00065,W00678,Plumber,Plumbing Repair,1,15,4,Plumber,13.3,0,0,1,6.84,440.67,fixed,947,1
B00065,W00580,Plumber,Plumbing Repair,1,15,4,Plumber,11.1,1,1,1,11.2,463.47,fixed,2885,0
B00065,W00352,Plumber,Plumbing Repair,1,15,4,Plumber,13.0,0,0,1,4.02,678.01,fixed,1573,1
B00065,W00036,Plumber,Plumbing Repair,1,15,4,Plumber,9.8,2,1,0,0.23,692.6,fixed,172,1
B00065,W00839,Plumber,Plumbing Repair,1,15,4,Plumber,22.3,0,0,1,10.53,778.64,fixed,1229,1
B00066,W00964,Electrician,Wiring Repair,3,14,6,Electrician,11.6,2,1,0,15.42,468.31,per_visit,2539,0
B00066,W00635,Electrician,Wiring Repair,3,14,6,Electrician,11.8,0,0,0,6.4,757.43,per_day,1919,1
B00066,W00434,Electrician,Wiring Repair,3,14,6,Electrician,9.3,2,1,0,3.14,492.2,per_hour,1552,0
B00066,W00946,Electrician,Wiring Repair,3,14,6,Electrician,8.3,0,0,0,4.23,377.59,fixed,1833,1
B00066,W00759,Electrician,Wiring Repair,3,14,6,Electrician,6.4,2,1,0,6.4,479.93,fixed,1538,0
B00066,W00349,Electrician,Wiring Repair,3,14,6,Electrician,2.0,0,0,0,9.27,599.98,per_visit,333,0
B00066,W00873,Electrician,Wiring Repair,3,14,6,Electrician,8.5,0,0,1,4.63,535.23,fixed,1988,1
B00067,W00544,Electrician,Electrical Installation,4,19,3,Electrician,12.5,0,0,0,12.54,708.49,fixed,1568,0
B00067,W00390,Electrician,Electrical Installation,4,19,3,Electrician,10.5,1,1,1,4.73,436.56,per_visit,2388,1
B00067,W00661,Electrician,Electrical Installation,4,19,3,Electrician,11.3,1,1,1,1.46,596.99,per_day,739,1
B00067,W00230,Electrician,Electrical Installation,4,19,3,Electrician,8.2,1,1,1,3.54,504.42,per_day,2859,1
B00067,W00178,Electrician,Electrical Installation,4,19,3,Electrician,5.2,0,0,0,3.08,518.76,fixed,1860,0
B00067,W00620,Electrician,Electrical Installation,4,19,3,Electrician,5.8,2,1,1,3.52,385.9,per_day,2978,1
B00068,W00358,Technician,Washing Machine Repair,1,23,5,Technician,6.2,3,1,0,14.2,584.11,per_visit,1206,0
B00068,W00862,Technician,Washing Machine Repair,1,23,5,Technician,3.1,0,0,1,10.4,395.51,fixed,1649,0
B00068,W00304,Technician,Washing Machine Repair,1,23,5,Technician,6.4,0,0,1,6.56,381.85,per_day,751,1
B00068,W00947,Technician,Washing Machine Repair,1,23,5,Technician,0.5,1,1,1,4.96,479.76,per_day,553,0
B00068,W00401,Technician,Washing Machine Repair,1,23,5,Technician,11.6,3,1,0,5.07,500.27,fixed,930,0
B00068,W00936,Technician,Washing Machine Repair,1,23,5,Technician,1.5,0,0,1,9.29,339.85,per_day,1065,0
B00068,W00943,Technician,Washing Machine Repair,1,23,5,Technician,4.8,1,1,1,10.1,376.65,fixed,181,0
B00069,W00384,Carpenter,Door Repair,3,8,5,Carpenter,4.1,2,1,1,2.72,553.76,fixed,2047,1
B00069,W00744,Carpenter,Door Repair,3,8,5,Carpenter,12.7,2,1,0,9.11,593.15,per_day,2892,0
B00069,W00239,Carpenter,Door Repair,3,8,5,Carpenter,2.9,1,1,1,5.56,430.42,fixed,737,0
B00069,W00719,Carpenter,Door Repair,3,8,5,Carpenter,0.7,1,1,1,5.31,551.74,per_day,2723,1
B00069,W00854,Carpenter,Door Repair,3,8,5,Carpenter,4.0,0,0,0,4.04,413.25,per_hour,315,0
B00069,W00568,Carpenter,Door Repair,3,8,5,Carpenter,13.6,0,0,0,2.51,496.82,per_hour,1411,0
B00069,W00326,Carpenter,Door Repair,3,8,5,Carpenter,6.7,1,1,1,10.86,460.3,per_day,2603,0
B00070,W00931,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,9.5,1,1,1,10.05,413.97,per_day,1577,1
B00070,W00488,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,2.0,1,1,1,11.89,273.42,per_visit,2029,1
B00070,W00629,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,10.3,1,1,0,4.99,397.17,per_visit,707,1
B00070,W00367,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,15.3,0,0,1,3.64,394.69,fixed,1858,0
B00070,W00176,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,2.6,1,1,1,3.52,315.79,fixed,201,1
B00070,W00578,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,5.6,0,0,0,5.14,261.92,per_visit,427,1
B00070,W00883,Cleaner,Bathroom Cleaning,4,8,1,Cleaner,4.4,0,0,0,5.78,246.64,per_day,866,1
B00071,W00378,Driver,Local Driving,4,15,0,Driver,4.4,0,0,1,7.01,280.7,per_hour,2272,0
B00071,W00697,Driver,Local Driving,4,15,0,Driver,4.2,0,0,0,3.08,468.93,per_hour,1831,0
B00071,W00257,Driver,Local Driving,4,15,0,Driver,7.4,0,0,0,3.99,246.45,per_hour,176,1
